credential_code,STEM_ind,similar_credential_code,similar_STEM_ind,similarity,similarity_group
STAT-50-1-5,1,ATM S-0-1-5,1,0.8758707642555237,Mid
STAT-50-1-5,1,AMATH-0-1-5,1,0.8701736927032471,Mid
STAT-50-1-5,1,PSYCH-0-1-1,1,0.846549391746521,Very Low
STAT-50-1-5,1,IND E-0-1-6,1,0.8459104895591736,Very Low
SWED-0-1-1,0,SCAN A-0-1-1,0,0.975938320159912,High
SWED-0-1-1,0,NORW-0-1-1,0,0.95169335603714,High
SWED-0-1-1,0,FINN-0-1-1,0,0.9465781450271606,High
SWED-0-1-1,0,DANISH-0-1-1,0,0.9293603897094728,High
SWED-0-1-1,0,GERMAN-1-1-1,0,0.8634620904922485,Mid
SWED-0-1-1,0,GERMAN-0-1-1,0,0.862332820892334,Mid
SWED-0-1-1,0,HIST-30-1-1,0,0.8557581305503845,Low
SWED-0-1-1,0,EURO-0-1-1,0,0.8554700613021851,Low
SWED-0-1-1,0,C LIT-30-1-1,0,0.8526902794837952,Low
SWED-0-1-1,0,ITAL-0-1-1,0,0.8511208295822144,Low
SWED-0-1-1,0,SISLA-0-1-1,0,0.8499274849891663,Low
SWED-0-1-1,0,CHID-0-1-1,0,0.8452447652816772,Very Low
SWED-0-1-1,0,RELIG-0-1-1,0,0.8405848741531372,Very Low
ARCH-0-1-1,0,ARCHST-0-1-1,0,0.9782389998435974,High
ARCH-0-1-1,0,ARCHST-50-1-1,0,0.965421736240387,High
ARCH-0-1-1,0,ART-60-1-4,0,0.8692541718482971,Mid
ARCH-0-1-1,0,ART-2-1-1,0,0.8685736656188965,Mid
ARCH-0-1-1,0,ART H-0-1-1,0,0.8683341145515442,Mid
ARCH-0-1-1,0,ART-0-1-1,0,0.8661096692085266,Mid
ARCH-0-1-1,0,L ARCH-0-1-7,0,0.8654082417488098,Mid
ARCH-0-1-1,0,ART-95-1-4,0,0.8527845144271851,Low
ARCH-0-1-1,0,CM-0-1-6,1,0.849230170249939,Low
ARCH-0-1-1,0,DESIGN-0-1-7,0,0.8473502993583679,Low
ARCH-0-1-1,0,ENVIR-0-1-1,1,0.8466020822525024,Very Low
ARCH-0-1-1,0,CEP-0-1-1,0,0.8395078182220459,Very Low
ARCH-0-1-1,0,CHID-0-1-1,0,0.8387823700904846,Very Low
WOMEN-0-1-1,0,AES-0-1-1,0,0.9039823412895204,High
WOMEN-0-1-1,0,DANCE-0-1-1,0,0.874768853187561,Mid
WOMEN-0-1-1,0,EDST-50-1-1,0,0.8643695116043091,Mid
WOMEN-0-1-1,0,GWSS-0-1-1,0,0.8620768189430237,Mid
WOMEN-0-1-1,0,EDST-30-1-1,0,0.8599493503570557,Low
WOMEN-0-1-1,0,EDST-20-1-1,0,0.8579304218292236,Low
WOMEN-0-1-1,0,SOC-0-1-1,0,0.8568258285522461,Low
WOMEN-0-1-1,0,EDST-40-1-1,0,0.8552805185317993,Low
WOMEN-0-1-1,0,C LIT-30-1-1,0,0.8542584180831909,Low
WOMEN-0-1-1,0,SISLA-0-1-1,0,0.8517311215400696,Low
WOMEN-0-1-1,0,ECO-0-1-1,0,0.8496917486190796,Low
WOMEN-0-1-1,0,RELIG-0-1-1,0,0.8486673831939697,Low
WOMEN-0-1-1,0,EDST-0-1-1,0,0.8462198376655579,Very Low
WOMEN-0-1-1,0,CMS-0-1-1,0,0.8409997224807739,Very Low
WOMEN-0-1-1,0,AIS-0-1-1,0,0.8393961191177368,Very Low
